sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
MBDINT4090,MBDINT4090,"Intel NUC: BOXNUC7CJYHN CAJA ABIERTA Procesador: Intel® Celeron™ -J4005U Processor (2M Cache, u","Intel NUC: BOXNUC7CJYHN CAJA ABIERTA Procesador: Intel® Celeron™ -J4005U Processor (2M Cache, up to 2.0 GHz). Puerto 2x HDMI 2.0a; Almacenamiento: 2.5"" HDD/SSD. Config USB 2.0 (Externo + Interno)0 + 2, Config USB 3.0 (Externo + Interno)2B 2F + 0. Integrado Intel® Realtek 8111H-CG 10/100/1000 Mbps Ethernet Intel® Wireless-AC 9462, Bluetooth 5,0. No incluye ALMACENAMIENTO, Ni RAM, No Incluye SO. Dimensiones (117 x 112 x 38mm) / Sin Cable de corriente",NUC:,d,65.21739130434783,1271.74,65.21739130434783,1907.61,1907.61,2543.48,1780.44,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDINT4090.jpg,https://static.ctonline.mx/imagenes/MBDINT4090/MBDINT4090_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDINT3970,MBDINT3970,"Intel NUC: BOXNUC7PJYH1 CAJA ABIERTA Procesador Pentium Silver J5005 (4M cache, up to 2.80 GHz)","Intel NUC: BOXNUC7PJYH1 CAJA ABIERTA Procesador Pentium Silver J5005 (4M cache, up to 2.80 GHz) frecuencia base del procesador 1.50 GHz, Memoria: DDR4-2400 1.2V SO-DIMM, Máxima capacidad 8 GB. Almacenamiento: 2.5"". 2x HDMI 2.0a, 2x frontales y 2x posteriores USB 3.0; 2x USB 2.0 vía internal headers. 7.1 digital; L+R+mic (F); L+R+TOSLINK (R). Red de área local integrada Realtek 8111H-CG. Intel® Wireless-AC 9462 incluida. NO MEMORIA, NO ALMACENAMIENTO, NO SO.",NUC:,d,65.21739130434783,1271.74,65.21739130434783,1907.61,1907.61,2543.48,1780.44,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDINT3970.jpg,https://static.ctonline.mx/imagenes/MBDINT3970/MBDINT3970_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2310,MBDECS2310,Motherboard ECS H810H8-M2 - SOCKET Intel® LGA 1851 MEMORIA DDR5 SOPORTA 6400/5600 MHZ  EXPANSIO,Motherboard ECS H810H8-M2 - SOCKET Intel® LGA 1851 MEMORIA DDR5 SOPORTA 6400/5600 MHZ  EXPANSION SLOT 1 X PCI Express X16 Gen 5.0 slot(s) 1 X PCI Express X1 Gen 4.0 slot(s 2 X M.2 slot for SSD STORAGE COMPATIBLE CON CHIPS EXPRESS H810 AUDIO HD DE 6 CANALES REALTEK ALC897 COMPATIBLE WINDOWS 11 64 BIT,ECS,d,76.76136363636363,1496.85,76.76136363636363,2245.27,2245.27,2993.7,2095.59,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2310.jpg,https://static.ctonline.mx/imagenes/MBDECS2310/MBDECS2310_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2220,MBDECS2220,Motherboard ECS H610H7-M2 Admite procesadores de la serie Intel® Core™ / Pentium / Celeron de 1,"Motherboard ECS H610H7-M2 Admite procesadores de la serie Intel® Core™ / Pentium / Celeron de 12.ª generación para zócalo LGA 1700 Diseño de alimentación por 8 fases Diseño de capacitor 100% solido Consulte la lista de CPU compatibles para obtener mas detalles CONJUNTO DE CHIP Conjunto de chips Express de Intel H610 GRÁFICOS  Intel UHD integrados Compatible con DirectX® 12 MEMORIA Arquitectura de memoria Dual-channel DDR4 Soporta 3200MHz DDR4 memoria(s) no ECC, SDRAM Sin buffer 2 zócalos DIMM DDR4 de 288 pines  Admite hasta 64 Gb RANURA DE EXPANSIÓN 1 ranura(s) PCI Express X16 Gen 4.0 1 ranura(s) PCI Express X 1 Gen 3.0 1 ranura M.2 para SSD  Para SSD 2242/2280 PCI-e x4 Gen3/SATA 1 ranura M.2 para WiFi ALMACENAMIENTO Compatible con conjunto de chips Express Intel H610 4 puerto(s) serie ATAIII 6 Gb/s AUDIO CODEC de audio HD de 6 canales CODEC de audio HD de 6 canales Realtek ALC897 Y (Controlador Fast Ethernet Colay Realtek RTL8111H) Activación de la LAN USB Compatible con conjunto de chips Express H610 2 puertos USB 3.2 Gen 2x1 de hasta 10 Gb/s 2 puertos USB 3.2 Gen 1x1 de hasta 5 Gb/s  2 puerto(s) del panel trasero 4 puerto(s) USB2.0 hasta 480 Mb/s  2 puerto(s) del panel trasero2 puerto(s) integrado(s) E/S DEL PANEL TRASERO 1 conector de teclado y ratón para PS/2 1 puerto de audio (salida de línea/entrada de línea/entrada de micrófono) 1 puerto(s) RJ-45 1 puerto(s) HDMI 2.0 1 puerto(s) D-Sub (VGA) 1 puerto(s) DisplayPort 2 puertos USB 3.2 Gen 2x1 tipo A 2 puertos USB 2.0 CONECTORES Y CABECERA 1 conector de fuente de alimentación ATX de 24 contactos 1 conector de alimentación de 12 V ATX de 8 contactos 1 conector CPU_FAN de 4 contactos 1 conector SYS_FAN de 4 contactos 1 cabezal de audio del panel frontal 1 encabezado del panel frontal. 1 cabezal de altavoz 1 cabezal USB 3.2 Gen 1x1, Admite 2 puertos USB adicionales 1 encabezado USB 2.0, Admite 2 puertos USB adicionales 4 Conector(es) SATA III 6 Gb/s. 1 cabezal CLR_CMOS 1 encabezado abierto de la caja 1 X encabezados COM 1 puente USBPWR BIOS DEL SISTEMA AMI BIOS con 16 MB SPI Flash ROM ACPI y DMI Compatible con BIOS EZ de ECS Compatible con BIOS GUI UEFI Plug and Play, STR (S3)/STD (S4), monitor de hardware, multiarranque BIOS en varios idiomas Audio, LAN, pueden deshabilitarse en la BIOS Compatible con la tecla de acceso directo Clear CMOS (Re Pag) Función de doble monitor FACTOR DE FORMA Factor de forma mATX 229*213 SOPORTE DE SISTEMA OPERATIVO Windows 11 de 64 bits",ECS,d,51.13636363636363,997.16,51.13636363636363,1495.74,1495.74,1994.32,1396.02,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2220.jpg,https://static.ctonline.mx/imagenes/MBDECS2220/MBDECS2220_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2260,MBDECS2260,Motherboard ECS B660H7-M22 Admite procesadores de la serie Intel Core/Pentium/Celeron de 12.ª g,"Motherboard ECS B660H7-M22 Admite procesadores de la serie Intel Core/Pentium/Celeron de 12.ª generación para zócalo LGA 1700 Diseño de alimentación por 9 fases Diseño de capacitor 100% sólido Consulte la lista de CPU compatibles para obtener más detalles CONJUNTO DE CHIPS Conjunto de chips Intel B660 Express GRÁFICOS  Intel UHD integrados Compatible con DirectX® 12 MEMORIA Arquitectura de memoria DDR4 de doble canal Soporta 4600*/4533*/3200*MHz DDR4 memoria(s) no ECC, SDRAM Sin buffer 2 zócalos DIMM DDR4 de 288 pines ∟ Admite hasta 64 GB* RANURA DE EXPANSIÓN 1 X ranura(s) PCI Express X16 Gen 4.0 1 X ranura(s) PCI Express X4 Gen 4.0 ∟ Para SSD 2242/2260/2280 1 X ranura(s) PCI Express X4 Gen 3.0 ∟ Para SSD PCIe/SATA 2242/2260/2280 1 X ranura(s) PCI Express X1 Gen 3.0 2 ranuras M.2 para SSD ALMACENAMIENTO Compatible con conjunto de chips Express Intel B660 4 puerto(s) serie ATAIII 6 Gb/s 3 X SATA si se instala SSD M.2 SATA AUDIO CÓDEC de audio HD de 6 canales CÓDEC de audio HD de 6 canales Realtek ALC1200 Y (Controlador Realtek RTL8111K Gigabit Fast Ethernet opcional) Activación de la LAN USB Compatible con conjunto de chips Express B660 6 puertos USB 3.2 Gen 1x1 de hasta 5 Gb/s ---- Panel posterior 4 puertos ---- A bordo 2 puertos 5 X puerto(s) USB2.0 Hasta 480 Mb/s ---- Panel posterior 2 puertos ---- A bordo 3 puertos E/S DEL PANEL TRASERO 1 conector combinado para PS/2 1 X puerto de audio (entrada de línea, salida de línea, salida de micrófono) 1 puerto(s) RJ-45 1 puerto(s) HDMI 1 puerto(s) DVI-D 1 puerto(s) D-Sub (VGA) 4 puertos USB 3.2 Gen 1x1 tipo A 2 puertos USB 2.0 CONECTORES Y CABEZAS 1 conector de fuente de alimentación ATX de 24 contactos 1 conector de alimentación de 12 V ATX de 8 contactos 1 conector CPU_FAN de 4 contactos con ventilador inteligente 2 conector SYS_FAN de 4 contactos 1 cabezal de conmutación/LED del panel frontal 1 cabezal de audio del panel frontal 1 cabezal USB 3.2 Gen 1x1 ∟ Admite 2 puertos USB adicionales 2 cabezales USB 2.0 ∟ Admite 3 puertos USB adicionales 4 Conector(es) SATA III 6 Gb/s. 1 cabezal CLR_CMOS BIOS DEL SISTEMA AMI BIOS con 16 MB SPI Flash ROM ACPI y DMI Tecla de acceso directo F7 para lanzar opciones de dispositivos Pantalla triple BIOS en varios idiomas Audio, LAN, pueden deshabilitarse en la BIOS FACTOR DE FORMA Factor de forma mATX 244mm x 211mm OS SOPORTADO Windows 11 de 64 bits CERTIFICACIONES Certificación CE/FCC SOFTWARE INCLUIDO Utilidad inteligente EZ de ECS: eDLU, eSF",ECS,d,63.46590909090909,1237.59,63.46590909090909,1856.38,1856.38,2475.18,1732.63,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2260.jpg,https://static.ctonline.mx/imagenes/MBDECS2260/MBDECS2260_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2110,MBDECS2110,Motherboard ECS H410H6-M2 ONJUNTO DE CHIPS Conjunto de chips Intel H410 Express GRÁFICOS Compat,"Motherboard ECS H410H6-M2 ONJUNTO DE CHIPS Conjunto de chips Intel H410 Express GRÁFICOS Compatible con DirectX® 12 MEMORIA Arquitectura de memoria DDR4 de doble canal Admite memoria(s) DDR4 2666 sin ECC, SDRAM sin buffer 2 zócalos DIMM DDR4 de 288 pines ∟ Admite hasta 64 GB* RANURA DE EXPANSIÓN 1 X ranura(s) PCI Express X16 Gen 3.0 1 X ranura(s) PCI Express X1 Gen 2.0 ALMACENAMIENTO Compatible con conjunto de chips Express Intel® H410 4 puertos serie ATAIII 6 Gb/s AUDIO CÓDEC de audio HD de 8 canales CÓDEC de audio HD de 6 canales Realtek ALC 662 Y Controlador Ethernet rápido Gigabit Realtek RTL8111H USB Compatible con conjunto de chips Express Intel® H410 4 puertos USB 3.2 Gen 1x1 de hasta 5 Gb/s Panel posterior 2 puertos  A bordo 2 puertos 6 X puerto(s) USB2.0 Hasta 480 Mb/s Panel posterior 4 puertos  A bordo 2 puertos E/S DEL PANEL TRASERO 1 conector combinado para PS/2 1 puerto de audio (salida de línea/entrada de línea/entrada de micrófono) 1 puerto(s) RJ-45 1 puerto(s) HDMI 1 puerto(s) D-Sub (VGA) 2 puertos USB 3.2 Gen 1x1 tipo A 4 puertos USB 2.0 CONECTORES Y CABEZAS 1 conector de fuente de alimentación ATX de 24 contactos 1 conector de alimentación de 12 V de 4 contactos 1 conector CPU_FAN de 4 contactos con ventilador inteligente 1 conector SYS_FAN de 4 contactos con ventilador inteligente 1 cabezal de conmutación/LED del panel frontal 1 cabezal de audio del panel frontal 1 cabezal USB 3.2 Gen 1x1 ∟ Admite 2 puertos USB adicionales 1 cabezal USB 2.0. ∟ Admite 2 puertos USB adicionales 4 Conector(es) SATA III 6 Gb/s. 1 cabezal CLR_CMOS 1 cabezal(es) de puerto serie (COM) ∟ Admite 1 puerto serie adicional (COM) 1 cabezal de intrusión en el chasis BIOS DEL SISTEMA BIOS AMI con ROM Flash SPI de 128 MB Tecla de acceso directo F7 para lanzar opciones de dispositivos Compatible con BIOS GUI UEFI Plug and Play, STR (S3)/STD (S4), monitor de hardware, multiarranque BIOS en varios idiomas FACTOR DE FORMA Factor de forma MACH 195mm*200mm SO COMPATIBLE Windows 10 de 64 bits CERTIFICACIONES Certificación CE/FCC SOFTWARE INCLUIDO Utilidad inteligente EZ de ECS: eDLU, eSF",ECS,d,51.13636363636363,997.16,51.13636363636363,1495.74,1495.74,1994.32,1396.02,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2110.jpg,https://static.ctonline.mx/imagenes/MBDECS2110/MBDECS2110_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2290,MBDECS2290,"MB ECS B650AM5-M, Admite el zócalo AMD AM5 para procesadores AMD Ryzen™, Potencia de diseño tér","MB ECS B650AM5-M, Admite el zócalo AMD AM5 para procesadores AMD Ryzen™, Potencia de diseño térmico de 6+2+1 fases, Diseño de condensador 100% sólido, Admite HDMI™ y audio premium, arquitectura de memoria DDR5 de doble canal, Admite memoria SDRAM sin búfer y no ECC de 5200/4800 MHz, 2 zócalos DIMM DDR5 de 288 pines , Admite hasta 64 GB, 1 ranura PCI Express X16 Gen 4.0, 1 ranura(s) PCI Express X1 Gen 3.0, 1 ranura M.2 para SSD, Para SSD PCI-e 2242/2280, 1 ranura M.2 para WLAN, Compatibilidad con el chipset B650 Express 3 X Serial ATAIII 6 Gb/s, Códec de audio HD de 6 canales, 6 puertos USB 3.2 Gen 1x1 de hasta 5 Gb/s, 4 puertos USB 2.0 de hasta 480 Mb/s,1 conector de fuente de alimentación ATX de 24 pines, 1 conector de alimentación ATX de 12 V y 8 pines, 1 conector CPU_FAN de 4 pines Conector SYS_FAN de 2 x 4 pines, 1 X encabezado de audio del panel frontal, 1 X Encabezado del panel frontal, 1 X encabezado de altavoz, 1 conector USB 3.2 Gen 1x1, 1 conector USB 2.0, 3 conectores SATA III de 6 Gb/s, 1 encabezado DEBUG, Admite GUI UEFI BIOS, Factor de forma mATX 245 mm (ancho) x 210 mm (alto), Windows 11 de 64 bits.",ECS,d,62.5,1218.75,62.5,1828.12,1828.12,2437.5,1706.25,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2290.jpg,https://static.ctonline.mx/imagenes/MBDECS2290/MBDECS2290_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2190,MBDECS2190,Motherboard ECS GLKD-I2-N4020 CPU Procesadores integrados Intel Gimini Lake Diseño de alimentac,"Motherboard ECS GLKD-I2-N4020 CPU Procesadores integrados Intel Gimini Lake Diseño de alimentación por 1 fases Diseño de capacitor 100% sólido CHIPSET Conjunto de chips Express de Intel® Gimini Lake GRAPHICS Compatible con DirectX 12 Compatible con HDMI 1.4a y Premium Audio Supports DP 1.2 MEMORY Arquitectura de memoria Single-channelDDR4 Soporta DDR4 2400 memoria(s) no ECC, DIMM SO Sin buffer 1 X DDR4 SO-DIMM socket Support up to 8 GB* EXPANSION SLOT 1 X M.2 slot for WiFi PCIe Gen 2 Supports Intel CNVi STORAGE Compatible con conjunto de chips Express Gimini Lake 2 puerto(s) serie ATAIII 6 Gb/s AUDIO CÓDEC de audio HD de 6 canales CÓDEC de audio HD de 6 canales Realtek ALC897 LAN Controlador Fast Ethernet Realtek 8111H USB 4 X USB 3.2 Gen 1x1 port(s) up to 5Gb/s (either rear I/O or front header)  2 puerto(s) del panel trasero 2 puerto(s) integrado(s) 6 puerto(s) USB2.0 hasta 480 Mb/s  2 puerto(s) del panel trasero 4 puerto(s) integrado(s) REAR PANEL I/O 1 conector de teclado y ratón para PS/2 1 puerto de audio (salida de línea/entrada de línea/entrada de micrófono) 1 puerto(s) RJ-45 1 puerto(s) HDMI 1 X puerto(s) D-Sub (VGA) (opcional) 1 puerto(s) DisplayPort (opcional) 4 X USB 3.2 Gen 1x1 Type A port(s) 2 X USB2.0 port(s) CONNECTORS & HEADERS 1 conector de fuente de alimentación ATX de 24 contactos 1 conector SYS_FAN de 4 contactos 1 cabezal de micrófono/salida de altavoz del panel frontal 1 cabezal de conmutación/LED del panel frontaFactor de forma Mini ITX 170*170 OS SUPPORT Windows 10 64-bit",ECS,d,51.70454545454545,1008.24,51.70454545454545,1512.36,1512.36,2016.48,1411.54,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2190.jpg,https://static.ctonline.mx/imagenes/MBDECS2190/MBDECS2190_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2280,MBDECS2280,"Motherboard ECS ADLN-I N100, Procesadores integrados Intel® Alder Lake N, Diseño de alimentació","Motherboard ECS ADLN-I N100, Procesadores integrados Intel® Alder Lake N, Diseño de alimentación por 1 fases, Diseño de capacitor 100% sólido, Support Intel® HD Graphics UHD, Supports DP 1.2, Soporta DDR4 3200 memoria(s) no ECC, DIMM SO Sin buffer, 1 X DDR4 SO-DIMM socket, SOPORTA 16gb máximo, 1 ranura M.2 para SSD, Para 2280 PCI-e x 1 / SSD SATA 2230 X ranura M.2 para WLAN, Factor de forma Mini ITX 170*170, Certificación CE/FCC, 2 X USB 3.2 Gen 2x1 port(s) up to 10Gb/s, 2 X USB 3.2 Gen 1x1 port(s) up to 5Gb/s, 6 X USB2.0 port(s) Up to 480 Mb/s, 2 puerto(s) serie ATAIII 6 Gb/s, 1 X SATA if M.2 SATA SSD Install, AMI BIOS con 128 MB SPI Flash ROM, Pantalla triple, Compatible con BIOS GUI UEFI, SO soportado Windows 11 64-bit.",ECS,d,70.80681818181819,1380.73,70.80681818181819,2071.1,2071.1,2761.46,1933.02,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2280.jpg,https://static.ctonline.mx/imagenes/MBDECS2280/MBDECS2280_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2300,MBDECS2300,Motherboard ECS Z890H8-A2 chipset Intel CPU Procesadores integrados Intel® Supports Intel® Core,"Motherboard ECS Z890H8-A2 chipset Intel CPU Procesadores integrados Intel® Supports Intel® Core™ Ultra processors for Arrow Lake-S LGA 1851 socket CHPSET  INTEL Z890 Express, MEMORIA  Dual-channel DDR5 Memory architecture Soporta 6400/5600 MHz STORAGE Compatible con conjunto de chips Express Z890 4 puerto(s) serie ATAIII 6 Gb/s",ECS,d,108.32954545454545,2112.43,108.32954545454545,3168.64,3168.64,4224.86,2957.4,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2300.jpg,https://static.ctonline.mx/imagenes/MBDECS2300/MBDECS2300_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDBIO1280,MBDBIO1280,Motherboard BIOSTAR A320MH SOPORTE DE CPU Compatible con AMD AM4 Socket para procesadores Ryzen,"Motherboard BIOSTAR A320MH SOPORTE DE CPU Compatible con AMD AM4 Socket para procesadores Ryzen de 3.ª , 2.ª y 1.ª generación/Ryzen de 2.ª y 1.ª generación con gráficos Radeon Vega /Athlon con gráficos Radeon Vega/ serie A de 7.ª generación /procesadores Athlon X4 MEMORIA Compatibilidad con doble canal DDR4 2933/2667/2400/2133/1866 MHz 2 x DDR4 DIMM Ranura de memoria Máx. Admite hasta 32 GB de memoria VÍDEO INTEGRADO Por modelo de CPU Admite DX12 Admite HDCP ALMACENAMIENTO 4 x conectores SATA III (6 Gb/s) Compatible con SATA RAID: 0,1,10 LAN Realtek RTL 8111H 10/ 100/ 1000 Mb/s negociación automática, capacidad Half / Full Dúplex CÓDEC DE AUDIO Realtek ALC887 7.1 canales, audio de alta definición USB 4 puertos USB 3.2 Gen1 (2 en E/S posteriores y 2 a través de encabezados internos) 8 puertos USB 2.0 (4 en E/S posteriores y 4 a través de encabezados internos) RANURA DE EXPANSIÓN 2 ranuras PCIe 2.0 x1 1 ranura PCIe 3.0 x16 (cuando se usa APU, el ancho de banda es de velocidad x8) DIMENSIÓN Dimensiones del factor de forma Micro ATX: 22,6 cm x 17,4 cm (ancho x largo) SOPORTE DE SO Compatible con Windows 7 (64 bits) solo para Bristol / Summit / Pinnacle Ridge ※ Compatible con Windows 10 (64 bits) / 11 (64 bits) ※ Biostar se reserva el derecho de añadir o eliminar compatibilidad con cualquier sistema operativo con o sin previo aviso PAQUETE DE SOFTWARE BullGuard Smart Speed ​​LAN (solo Windows 7) ACCESORIOS 2 x cable SATA 1 x protector de E/S 1 x controlador de DVD 1 x guía rápida CARACTERÍSTICAS Compatible con condensador 100 % sólido BIO-FLASHER Compatible con la actualización en línea del BIOS",BIOSTAR,d,36.81818181818181,717.95,36.81818181818181,1076.93,1076.93,1435.9,1005.13,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDBIO1280.jpg,https://static.ctonline.mx/imagenes/MBDBIO1280/MBDBIO1280_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDECS2200,MBDECS2200,"Motherboard ECS A520AM4-M3D AMD Ryzen y 7 Gen A-Series / Athlon, Procesadores Socket AM4 MEMORI","Motherboard ECS A520AM4-M3D AMD Ryzen y 7 Gen A-Series / Athlon, Procesadores Socket AM4 MEMORIA 2 x Dimm, Doble canal DDR4 2666/2400, hasta 32 GB ""4 x SATA 6GB/s 1 x M.2 PCIe X4 SSD"" ""1 x PCI Express x16 Gen 3.0 Slots 1 x PCI Express x1 Gen 2.0 Slots"" 1 x HDMI, 1 x DVI, 1 x VGA 6-Canales(5.1) HD Audio Subsystem Realtek RTL8111H Gigabit Controller ""6 x USB 3.1 Gen 1 6 x USB 2.0"" 220 x 205 mm Micro ATX",ECS,d,42.27272727272727,824.32,42.27272727272727,1236.48,1236.48,1648.64,1154.05,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDECS2200.jpg,https://static.ctonline.mx/imagenes/MBDECS2200/MBDECS2200_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDHYU010,MBDHYU010,Motherboard HYUNDAI  H610A Pro Series Procesador: Intel H610 CPU: Soporta procesadores Intel de,"Motherboard HYUNDAI  H610A Pro Series Procesador: Intel H610 CPU: Soporta procesadores Intel de 12ª y 13ª generación Core i7, i5, i3, Pentium y Celeron en 1700pin CPU Enchufe: LGA 1700 Interfaz Interna: 1 x M.2 Socket 1 con Conector E Key Tipo 2230 1 x M.2 Socket 3 con Conector M Key Tipo 2280 Interfaz Audio: 1 x Entrada audio +1 x Altavoz + 1 x Mic Puertos de visualización: 1 x HDMI + 1 x Puerto VGA + 1 x DP Puertos USB: 3 x USB 2.0 + 2 X USB 3.2 Gen 1 Tipo A Interfaz de Memoria: 2 x DDR4 DIMM, 3200MHz / 64GB Max. Capacidad de Memoria: Hasta 64GB Tipo de Almacenamiento: Interfaz 4 x SATA 3.0 6Gb/s GPU: Gráficos con Intel® UHD Graphics LAN: Red cableada de 1000 Mbps Ranuras de expansión: Factor de forma: Microsoft Windows: USB 2.0 Delantero: USB 3.0 Delantero: Fuente de Alimentación: 1 * PCIE x 16 1 * PCIE x 1 M-ATX Windows 10 & 11 1 Par USB 2.0 PIN, Admite hasta 2 USB 2.0 1 Par USB 3.0 PIN, Admite hasta 2 USB 3.0 500W",HYUNDAI,d,59.09090909090909,1152.27,59.09090909090909,1728.4,1728.4,2304.54,1613.18,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDHYU010.jpg,https://static.ctonline.mx/imagenes/MBDHYU010/MBDHYU010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS6020,MBDASS6020,Motherboard ASUS PRIME Z890-P WIFI Modelo PRIME Z890-P WIFI UPC Admite procesadores Intel ® Cor,"Motherboard ASUS PRIME Z890-P WIFI Modelo PRIME Z890-P WIFI UPC Admite procesadores Intel ® Core™ Ultra (serie 2), LGA1851. Memoria 4 ranuras DIMM, máx. 256 GB, DDR5 compatible con hasta 8666+MT/s (OC), sin ECC, sin búfer, con reloj DIMM sin búfer (CUDIMM). Gráficos 1 x DisplayPort, 1 x puerto HDMI TM, 1 x puerto Intel ® Thunderbolt 4. Almacenamiento admite 4 ranuras M.2 y 4 puertos SATA de 6 Gb/s. Ethernet 1 x Realtek 2.5Gb Ethernet ASUS LANGuard. Wi-Fi y Bluetooth Wi-Fi 7, 2x2 Wi-Fi 7 (802.11be),  Admite banda de frecuencia de 2,4/5/6 GHz Bluetooth ® v5.4. Audio CODEC de audio de alta definición con sonido envolvente Realtek 7.1. BIOS 256 (128+128) Mb Flash ROM, BIOS UEFI AMI. Manejabilidad WOL por PME, PXE",ASUS,d,251.13636363636363,4897.16,251.13636363636363,7345.74,7345.74,9794.32,6856.02,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS6020.jpg,https://static.ctonline.mx/imagenes/MBDASS6020/MBDASS6020_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS6180,MBDASS6180,Motherboard ASUS ROG STRIX B860-A GAMING WIFI Modelo ROG STRIX B860-A GAMING WIFI CPU Compatibl,"Motherboard ASUS ROG STRIX B860-A GAMING WIFI Modelo ROG STRIX B860-A GAMING WIFI CPU Compatible con procesadores Intel Core Ultra (serie 2), Compatible con la tecnología Intel Turbo Boost 2.0 y la tecnología Intel Turbo Boost Max 3.0. Memoria 4 ranuras DIMM, máx. 256 GB, DDR5, admite hasta 8600+ MT/s (OC), DIMM sin búfer y sin ECC, con reloj y sin búfer (CUDIMM), Arquitectura de memoria de doble canal, DIMM Fit, Admite módulos de memoria Intel, Extreme Memory Profile (XMP) ASUS Enhanced Memory Profile III (AEMPIII). Ethernet 1 x Intel® 2.5Gb Ethernet, ASUS LANGuard. Inalámbrico y Bluetooth Wi-Fi 7, 2x2 Wi-Fi 7 (802.11be), Admite banda de frecuencia de 2,4/5/6 GHz, Admite ancho de banda de Wi-Fi 7 de 160 MHz, velocidad de transferencia de hasta 2,9 Gbps, Bluetooth ® v5.4. Audio Realtek ALC1220P, 7.1 Sonido envolvente, CODEC de audio de alta definición. Características especiales Extreme Engine Digi+, ASUS Q-Design, ASUS Thermal Solution, ASUS EZ DIY, Aura Sync. Características del software Software exclusivo de ROG, Software exclusivo de ASUS, UEFI BIOS. BIOS 256 Mb Flash ROM, BIOS UEFI AMI. Manejabilidad WOL por PME, UEFI PXE. Factor de forma ATX 12 pulgadas x 9,6 pulgadas (30,5 cm x 24,4 cm).",ASUS,d,271.59090909090907,5296.02,271.59090909090907,7944.03,7944.03,10592.04,7414.43,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS6180.jpg,https://static.ctonline.mx/imagenes/MBDASS6180/MBDASS6180_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
